Tiempo,Corriente,Presión C. Eje,T° Retorno,T° socket Linner,T° Excéntrica,T° Alimentación,T° Desc. C. Eje,Salto anillo A,Salto Anillo B,Salto Anillo C,Salto Anillo D,Nivel Taza,Setting
2018-04-10 21:00:00,80.76255416870117,311.92578125,41.37355613708496,37.60743713378906,54.74117088317871,35.24691581726074,35.31431770324707,8.560742378234863,9.847070217132568,6.9664061069488525,16.10722637176514,30.250734329223633,26.60000228881836
2018-04-10 21:36:00,76.05649948120117,309.6796875,42.16113662719727,38.562185287475586,55.18977928161621,36.583011627197266,35.63638687133789,8.866601467132568,10.000000000000002,7.093359470367432,16.579492568969727,33.101919174194336,26.60000228881836
2018-04-10 22:12:00,74.20733261108398,293.38671875,42.92713165283203,39.01076698303223,55.0470085144043,36.62617492675781,37.02726745605469,8.827539443969727,10.032617092132568,6.9033203125,16.433984756469727,26.71621036529541,26.60000228881836
2018-04-10 22:48:00,71.3223991394043,336.74609375,41.4901008605957,37.4131965637207,54.421348571777344,35.16623497009277,35.685197830200195,8.416211128234863,9.816796779632568,6.7408201694488525,16.163866996765137,28.3922176361084,26.60000228881836
2018-04-10 23:24:00,68.0008659362793,334.310546875,41.05181884765625,36.978328704833984,54.075279235839844,34.73343086242676,35.279123306274414,8.220507621765137,9.883984088897705,6.539843797683716,15.83417987823486,31.164512634277344,26.60000228881836
2018-04-11 00:00:00,66.66658020019531,350.84375,40.45515823364258,36.25980186462402,53.3035774230957,34.0134220123291,34.68246269226074,8.169726848602295,9.603124618530272,6.6128904819488525,15.804296970367435,31.444181442260742,26.60000228881836
2018-04-11 00:36:00,25.51766872406006,465.25390625,41.62457275390625,38.594303131103516,50.541866302490234,34.96435737609863,35.137014389038086,0.9609375,1.060937523841858,0.735546886920929,2.034765601158142,-0.00163340731523925,25.10000610351562
2018-04-11 01:12:00,77.17450332641602,313.93359375,41.56015968322754,37.73100471496582,54.49563789367676,34.7415657043457,36.16232681274415,9.120312690734863,10.549999713897705,7.034374952316284,16.1416015625,28.903773307800293,25.10000610351562
2018-04-11 01:48:00,82.22454071044922,292.107421875,43.06591987609863,39.309823989868164,55.187191009521484,36.646427154541016,35.96426773071289,9.097070217132568,10.51718759536743,7.216601610183716,16.449999809265137,29.78649616241455,25.10000610351562
2018-04-11 02:24:00,79.55531692504883,330.1328125,41.339027404785156,37.434329986572266,54.822683334350586,34.46863555908203,35.4564266204834,8.981249809265137,10.435546875,6.94140625,16.280077934265137,32.66794967651367,25.10000610351562
2018-04-11 03:00:00,73.33988189697266,388.94140625,40.174259185791016,36.25336265563965,54.31981086730957,33.32279586791992,34.185081481933594,8.458398342132568,10.248827934265135,6.765429735183716,15.84335947036743,24.435131072998047,25.10000610351562
2018-04-11 03:36:00,24.9069185256958,454.646484375,42.45298957824707,39.66835403442383,51.00931930541992,34.92252159118652,35.76322555541992,0.9124999940395355,1.0308594107627869,0.696093738079071,1.8160156607627869,0.7821927964687347,25.10000610351562
2018-04-11 04:12:00,59.94184112548828,382.658203125,43.57492446899414,40.853376388549805,53.59833335876465,35.80240440368652,37.07972717285156,7.9951171875,10.320507526397705,6.412109375,15.4052734375,23.240771293640137,25.10000610351562
2018-04-11 04:48:00,70.00883102416992,364.21484375,39.78843879699707,35.77686309814453,53.70573043823242,32.740413665771484,34.75218963623047,8.341211318969727,10.278515815734865,6.5699217319488525,15.880859375,30.45462703704834,25.10000610351562
2018-04-11 05:24:00,0.0,227.181640625,36.39707374572754,35.164756774902344,49.146732330322266,32.0720329284668,33.898536682128906,-0.08984375,-0.087890625,-0.0546875,-0.12890625,7.252594470977783,25.10000610351562
2018-04-11 06:00:00,0.0,198.3359375,37.669748306274414,35.7711238861084,47.038108825683594,36.598947525024414,31.65798950195312,-0.09375,-0.0925781242549419,-0.05859375,-0.1328125,0.9323604702949523,25.10000610351562
2018-04-11 06:36:00,25.39815902709961,434.10546875,42.3284797668457,39.467817306518555,51.54624938964844,36.58151626586914,35.54757118225098,1.560937523841858,2.139062523841858,1.0191406309604645,2.4951171875,9.821460247039793,25.10000610351562
