Fecha,Conductividad,Carga motor (M014),Carga motor (M015),Ind.Presión (PI8026),Ind.Presión (PIC8025),Ind.Temperatura (TI8015),Ind.Temperatura (TIC8014),Estado
2017-06-08 08:00:00,4.7,73.8214235,43.1285632,18.8079856,19.0,79.7837061,99.6338459,0.0
2017-06-08 10:00:00,4.6,73.8071972,43.0904324,18.6679884,19.0,79.5287632,99.4041829,0.0
2017-06-08 12:00:00,4.5,73.5518637,43.2823756,18.6990679,19.0,79.657392,99.4413045,0.0
2017-06-08 14:00:00,4.7,73.6785307,43.1377327,18.8597575,19.0,79.9315458,99.5353662,0.0
2017-06-08 16:00:00,4.6,73.5611888,43.3261805,19.0589255,19.0,79.6544462,99.0501846,0.0
2017-06-08 18:00:00,4.6,72.3949619,42.7454532,19.4326509,19.0,78.1361385,99.3651822,0.0
2017-06-08 20:00:00,5.4,72.455473,42.6639198,19.5286097,19.0,79.3866855,101.3995155,0.0
2017-06-08 22:00:00,5.9,73.8534424,42.889324,19.4568857,19.0,80.9163611,100.4036535,0.0
2017-06-09 00:00:00,6.0,74.0291027,43.6630879,19.8650592,19.8,81.8210234,100.1305018,0.0
2017-06-09 02:00:00,5.9,73.7875673,43.9509815,19.7587505,20.0,81.4164736,100.0178497,0.0
2017-06-09 04:00:00,5.8,73.6993069,43.1151889,19.6371211,20.0,80.9834143,100.2391195,0.0
2017-06-09 06:00:00,5.8,73.6895765,43.0285279,19.5616665,20.0,81.142333,100.4517601,0.0
2017-06-09 08:00:00,5.7,73.6953273,42.9022005,19.5030409,20.0,81.5379744,100.3605706,0.0
2017-06-09 10:00:00,5.8,73.840103,42.9702414,19.4746953,20.0,81.815908,100.1636995,0.0
2017-06-09 12:00:00,5.8,73.719046,42.6947742,19.5122602,20.0,81.8127285,100.0012329,0.0
2017-06-09 14:00:00,5.8,73.9264105,42.6474539,19.5433085,20.0,81.8873001,99.9102467,0.0
2017-06-09 16:00:00,5.9,74.1960177,43.1176129,19.4211308,20.0,83.3413718,99.8274727,0.0
2017-06-09 18:00:00,5.8,74.2428006,43.0855505,19.2431949,20.0,82.7739758,99.8405419,0.0
2017-06-09 20:00:00,5.8,74.2348297,43.203113,19.4672407,20.0,82.0426299,99.8869016,0.0
2017-06-09 22:00:00,6.0,74.3369703,42.8092625,19.8889016,20.0,82.729979,99.5170464,0.0
2017-06-10 00:00:00,6.2,74.156025,42.7759758,19.91237,20.0,82.6420583,98.6238747,0.0
2017-06-10 02:00:00,6.3,74.3706092,42.3487568,19.9301147,20.0,81.4330497,99.9120032,0.0
2017-06-10 04:00:00,6.1,74.0965209,42.5788378,19.9267959,20.0,81.8184542,100.0511551,0.0
2017-06-10 06:00:00,5.8,74.1743931,42.4842473,19.922086,20.0,82.1310854,100.2076252,0.0
2017-06-10 08:00:00,5.5,74.1747323,42.2132207,19.957583,20.0,82.0127043,100.4324906,0.0
2017-06-10 10:00:00,5.4,74.3707636,42.7649002,20.0177814,20.0,81.8234117,100.6619146,0.0
2017-06-10 12:00:00,5.5,74.293576,42.6494963,20.0841327,20.0,81.1685251,100.6550816,0.0
2017-06-10 14:00:00,5.3,74.2502568,43.0678698,20.1730846,20.0,80.5439757,100.4925642,0.0
2017-06-10 16:00:00,5.0,74.5711713,43.4053827,20.2632395,20.0,81.9078559,100.2780842,0.0
2017-06-10 18:00:00,5.0,74.6025586,43.6112634,20.2904185,20.0,82.020177,99.8587532,0.0
2017-06-10 20:00:00,5.0,74.7765776,43.5167091,20.2789674,20.0,82.267292,99.4345165,0.0
2017-06-10 22:00:00,5.1,74.8069053,43.7367427,20.2945227,20.0,83.0868805,100.4781149,0.0
2017-06-11 00:00:00,5.2,74.9861436,43.8685565,20.409145,20.0,83.2487202,99.5430281,0.0
2017-06-11 02:00:00,5.2,75.1490049,43.7280837,20.531579,20.0,83.4048568,100.2671303,0.0
2017-06-11 04:00:00,5.2,75.0254785,43.86436,20.5594019,20.0,82.6296176,100.1225106,0.0
2017-06-11 06:00:00,5.2,75.192761,43.8780114,20.5292774,20.0,83.0728699,100.808983,0.0
2017-06-11 08:00:00,5.0,75.1626729,43.853525,20.4868387,20.0,83.106549,100.4773434,0.0
2017-06-11 10:00:00,4.9,75.1196817,44.0955218,20.3993032,20.0,83.1628743,100.1625619,0.0
2017-06-11 12:00:00,4.8,70.3339166,43.2641544,19.9441532,19.6,80.3049662,100.0096965,0.0
2017-06-11 14:00:00,4.7,75.5202664,43.0946497,17.6717759,17.4,81.87515,99.7141637,0.0
2017-06-11 16:00:00,4.6,74.413769,43.3844192,18.8505013,18.1,80.849524,100.8630635,0.0
2017-06-11 18:00:00,4.6,74.465189,44.4023788,19.579354,19.0,81.6420321,100.5692722,0.0
2017-06-11 20:00:00,4.5,74.3524392,44.6904311,19.1758473,19.0,81.1898649,100.2226692,0.0
2017-06-11 22:00:00,4.5,74.0202091,44.4823977,19.0909011,19.0,81.121065,100.0244782,0.0
2017-06-12 00:00:00,4.6,74.1269307,44.2379229,19.4462363,19.0,80.2149981,99.876284,0.0
2017-06-12 02:00:00,4.5,74.2426409,44.4466395,19.4762965,19.0,80.6344986,99.8593904,0.0
2017-06-12 04:00:00,4.5,74.1478923,43.93045,19.5943427,19.0,80.1211343,99.9943184,0.0
2017-06-12 06:00:00,4.2,74.0769401,43.8304475,19.4347509,19.0,80.0562396,100.0374759,0.0
2017-06-12 08:00:00,4.1,73.830832,43.5134447,19.6468866,19.0,80.3089563,100.0797125,0.0
2017-06-12 10:00:00,4.0,72.0684081,42.3196163,19.8532857,19.0,78.1780766,100.1170878,0.0
2017-06-12 12:00:00,4.0,74.308698,43.1680292,19.5555629,19.0,82.206512,100.1537304,0.0
2017-06-12 14:00:00,4.1,74.2508973,43.9926232,19.2000288,19.0,81.3784719,100.1668238,0.0
2017-06-12 16:00:00,4.1,74.3196357,44.1550259,19.0143242,19.0,80.9156671,100.1592056,0.0
2017-06-12 18:00:00,4.3,74.3445371,44.2378433,19.0483184,19.0,80.4935844,100.1452469,0.0
2017-06-12 20:00:00,4.2,74.1787556,44.3408064,19.154685,19.0,80.3209928,100.0978847,0.0
2017-06-12 22:00:00,4.2,74.1456047,44.0932658,19.2732558,19.0,80.1910833,100.0448658,0.0
2017-06-13 00:00:00,4.3,74.1075641,44.1197198,19.4158248,19.0,80.1010063,99.2354616,0.0
2017-06-13 02:00:00,4.2,74.1189414,43.6911004,19.5377747,19.0,80.05177,98.7768798,0.0
2017-06-13 04:00:00,4.1,73.8066581,43.4731819,19.3516979,19.0,79.8293794,99.9974546,0.0
2017-06-13 06:00:00,4.0,73.6450384,43.4361865,19.0643966,19.0,78.6560067,100.2305435,0.0
2017-06-13 08:00:00,3.9,73.4756982,43.7914847,19.2175921,19.0,79.1317361,100.352351,0.0
2017-06-13 10:00:00,3.9,73.5535782,44.6894725,18.9031275,19.0,80.0956616,100.2692461,0.0
2017-06-13 12:00:00,3.8,73.3918994,44.8557848,19.0296675,19.0,80.3052236,100.1347671,0.0
2017-06-13 14:00:00,3.9,73.2928895,45.0656967,19.1542868,19.0,80.5414921,100.0647979,0.0
2017-06-13 16:00:00,4.0,73.2909949,44.8891884,19.2705504,19.0,80.8742144,100.0915913,0.0
2017-06-13 18:00:00,4.0,73.455352,46.3018689,19.3854858,19.0,81.1628056,100.1167279,0.0
2017-06-13 20:00:00,4.1,73.6802718,46.8176228,19.442836,19.0,80.3421784,100.1168221,0.0
2017-06-13 22:00:00,4.2,73.6973243,45.6534982,19.4584068,19.0,79.6029323,100.1106478,0.0
2017-06-14 00:00:00,4.2,73.6702595,43.5460682,19.4827351,19.0,80.4121845,100.0592335,0.0
2017-06-14 02:00:00,4.2,74.0945958,42.8643192,19.5450972,19.0,81.0573255,99.9400699,0.0
2017-06-14 04:00:00,4.1,73.9688995,43.1815158,19.6108791,19.0,80.7402907,99.8494814,0.0
2017-06-14 06:00:00,3.9,73.918142,43.3388364,19.5184,19.0,80.3379337,100.0391595,0.0
2017-06-14 08:00:00,3.9,73.8467215,43.5762662,19.3113116,19.0,80.8484477,100.2988736,0.0
2017-06-14 10:00:00,4.0,73.852563,43.1887913,19.1880556,19.0,82.1222254,99.6122307,0.0
2017-06-14 12:00:00,4.3,72.7222244,42.4741681,19.4281149,19.0,78.9002754,99.577801,0.0
2017-06-14 14:00:00,4.8,71.1682485,41.8173312,19.6561096,19.0,76.8460285,99.7359161,0.0
2017-06-14 16:00:00,5.4,70.7331233,39.8808872,19.3363779,19.0,76.1490272,98.7318422,0.0
2017-06-14 18:00:00,5.9,72.257449,38.6424148,19.2477237,19.0,78.342826,100.3852218,0.0
2017-06-14 20:00:00,5.5,72.3482905,39.8351306,19.139986,19.0,78.5682368,100.2034121,0.0
2017-06-14 22:00:00,5.1,72.6881249,39.5542687,19.0249229,19.0,78.0445226,99.9911732,0.0
2017-06-15 00:00:00,4.4,72.6489705,40.8051835,18.9080645,19.0,77.8837175,99.9233329,0.0
2017-06-15 02:00:00,4.0,72.5829282,40.6207826,19.0534698,19.0,78.0034896,99.896551,0.0
2017-06-15 04:00:00,4.1,72.7717024,39.3529283,19.4430987,19.0,78.5772968,99.8089354,0.0
2017-06-15 06:00:00,4.1,73.6125387,39.6628298,18.834625,19.0,79.0501891,99.6179255,0.0
2017-06-15 08:00:00,4.2,74.181991,41.4193941,18.909378,19.0,81.2307557,99.4480083,0.0
2017-06-15 10:00:00,3.8,73.9563801,41.9770468,19.0075013,19.0,80.3272494,99.5397745,0.0
2017-06-15 12:00:00,3.9,73.7488893,42.7057768,19.1989176,19.0,79.332124,99.7058012,0.0
2017-06-15 14:00:00,4.3,73.5954572,42.5608222,19.3981839,19.0,78.2865272,98.9567227,0.0
2017-06-15 16:00:00,4.4,71.2953536,42.122525,19.4094274,19.0,77.2631311,100.8290895,0.0
2017-06-15 18:00:00,4.6,71.5471966,42.0942839,19.2953842,19.0,77.5223683,100.7878982,0.0
2017-06-15 20:00:00,4.5,73.9199487,41.6273361,19.1968183,19.0,81.2333617,100.208108,0.0
2017-06-15 22:00:00,4.4,74.5317988,42.6256828,19.1599581,19.0,82.1764597,99.6940307,0.0
2017-06-16 00:00:00,4.4,74.8314394,43.9207473,19.1303914,19.0,82.0000991,99.3026577,0.0
2017-06-16 02:00:00,4.4,74.7597223,44.0187928,19.1906915,19.0,81.4950263,98.6104916,0.0
2017-06-16 04:00:00,4.3,74.8614065,43.5365587,19.3107994,19.0,80.4758322,98.7967444,0.0
2017-06-16 06:00:00,4.0,74.8774124,44.1889787,19.4122573,19.0,80.1556901,99.747831,0.0
2017-06-16 08:00:00,3.9,74.5962712,44.0817879,19.4394503,19.0,79.9562975,100.0462656,0.0
2017-06-16 10:00:00,4.0,74.5504562,44.323442,19.4594103,19.0,80.7444973,100.1122984,0.0
2017-06-16 12:00:00,4.1,74.5908275,44.434655,19.5257646,19.0,80.8659334,99.9792319,0.0
2017-06-16 14:00:00,4.2,74.465968,43.7076229,19.6229501,19.0,80.2633003,99.8854522,0.0
2017-06-16 16:00:00,4.3,74.5210941,41.3330667,19.6385196,19.0,80.7627245,99.9933446,0.0
2017-06-16 18:00:00,4.6,74.403917,41.1944657,19.3296965,19.0,80.5137385,100.1296653,0.0
2017-06-16 20:00:00,4.7,74.3637412,42.4631374,18.9945189,19.0,80.6903476,100.2104477,0.0
2017-06-16 22:00:00,5.0,74.4137696,42.0818153,19.3735006,19.0,79.7393907,100.2437333,0.0
2017-06-17 00:00:00,5.8,72.7036827,40.6268406,19.7666631,19.0,78.3832116,100.2882327,0.0
2017-06-17 02:00:00,5.8,73.485959,40.2989475,19.9142892,19.0,81.0857933,100.3901981,0.0
2017-06-17 04:00:00,5.7,75.0716684,41.1567485,19.830361,19.0,83.1312193,100.5001002,0.0
2017-06-17 06:00:00,5.7,74.9252837,41.4651456,19.8161681,19.0,81.3059717,100.4980781,0.0
2017-06-17 08:00:00,5.6,74.7845797,41.4442374,20.2102367,19.4,81.2457527,100.4005254,0.0
2017-06-17 10:00:00,5.5,74.6182024,41.4961401,19.9024828,19.6,81.3281365,100.1939273,0.0
2017-06-17 12:00:00,5.5,74.6948863,41.5529886,19.5134121,19.6,81.643982,99.4294753,0.0
2017-06-17 14:00:00,5.6,74.4451981,41.7105796,18.9285717,19.3,81.3979239,99.0449708,0.0
2017-06-17 16:00:00,5.4,74.6009965,41.7014178,19.7687327,19.5,81.142094,100.1603966,0.0
2017-06-17 18:00:00,5.4,74.8344316,41.5328474,19.9845229,19.6,81.235013,100.0465566,0.0
2017-06-17 20:00:00,5.4,74.9325007,41.4624596,20.1695208,19.6,81.6808969,99.9845503,0.0
2017-06-17 22:00:00,5.4,74.8616849,43.4205016,20.2595171,19.6,82.7325286,100.0672637,0.0
2017-06-18 00:00:00,5.4,75.0243622,44.4827252,20.342284,19.6,81.7090706,100.1778609,0.0
2017-06-18 02:00:00,5.5,74.826224,44.4184733,20.404707,19.6,82.697242,100.8661843,0.0
2017-06-18 04:00:00,5.3,75.0084446,44.8271505,20.4566385,19.6,84.2698136,101.4714385,0.0
2017-06-18 06:00:00,5.3,74.9850284,44.8786812,20.4819946,19.6,82.1551808,99.9103518,0.0
2017-06-18 08:00:00,5.1,75.0103453,44.8629647,20.4254501,19.6,82.154372,99.6049336,0.0
2017-06-18 10:00:00,5.0,75.0877671,44.908653,20.3632482,19.6,82.5077684,99.9544212,0.0
2017-06-18 12:00:00,5.1,75.0839355,44.7564076,20.3056178,19.6,81.9581213,101.1315109,0.0
2017-06-18 14:00:00,5.0,75.1114189,44.8006884,20.2503419,19.6,81.6852604,101.0857907,0.0
2017-06-18 16:00:00,4.8,75.2248599,44.4617675,20.2182645,19.6,81.9217724,101.0285801,0.0
2017-06-18 18:00:00,4.8,75.0963592,43.7905591,20.2575714,19.6,82.705877,100.9140515,0.0
2017-06-18 20:00:00,4.8,75.0665646,43.0354468,20.29967,19.6,81.9018221,100.7908344,0.0
2017-06-18 22:00:00,4.8,75.1671243,41.5847513,20.2551406,19.6,82.7136755,100.265079,0.0
2017-06-19 00:00:00,4.7,74.8097168,41.6529048,20.1660639,19.6,82.2136153,99.4047707,0.0
2017-06-19 02:00:00,4.7,73.3438824,41.5482268,20.2898262,19.6,79.9198132,100.0506425,0.0
2017-06-19 04:00:00,4.7,74.6860394,41.3225736,20.2344338,19.6,82.0984454,100.8662437,0.0
2017-06-19 06:00:00,4.4,75.5383618,42.1806044,20.0606983,19.6,84.5800472,100.9978003,0.0
2017-06-19 08:00:00,4.2,75.3453242,42.5511381,20.0120588,19.6,84.7533349,100.8111798,0.0
2017-06-19 10:00:00,4.1,75.0813588,42.6305391,20.0417267,19.6,83.869148,100.3415902,0.0
2017-06-19 12:00:00,4.2,74.7140565,42.9264642,20.04311,19.6,83.4605329,99.9295125,0.0
2017-06-19 14:00:00,4.2,74.7877616,41.7691535,19.938578,19.6,83.557405,99.8240133,0.0
2017-06-19 16:00:00,4.2,74.4679856,42.3393039,19.8251539,19.6,84.2737057,99.7641238,0.0
2017-06-19 18:00:00,4.2,74.5091841,42.2802039,19.8027304,19.6,85.3557577,100.2027051,0.0
2017-06-19 20:00:00,4.2,74.8279575,42.3252494,19.8372011,19.6,85.6331093,101.0839278,0.0
2017-06-19 22:00:00,4.3,74.9407779,43.8091789,19.8743685,19.6,85.639191,100.8287311,0.0
2017-06-20 00:00:00,4.8,74.9556279,44.9488198,19.9216208,19.6,86.4504298,100.6964278,0.0
2017-06-20 02:00:00,5.6,75.8965972,44.974056,19.9692694,19.6,85.0564993,99.7761033,0.0
2017-06-20 04:00:00,5.5,75.5401362,45.2595685,19.9742375,19.6,86.8267537,99.8095658,0.0
2017-06-20 06:00:00,5.3,75.2198344,44.8656066,19.9525624,19.6,86.3188476,100.1857679,0.0
2017-06-20 08:00:00,5.3,74.7069224,44.3389371,19.9660288,19.6,82.4176059,99.8762225,0.0
2017-06-20 10:00:00,5.3,74.4047754,44.1925999,20.1106643,19.6,83.0555289,99.9767506,0.0
2017-06-20 12:00:00,5.3,73.8976459,44.1712691,20.2569934,19.6,80.7676092,99.3678494,0.0
2017-06-20 14:00:00,5.2,73.7851743,43.5238464,19.3095854,19.0,80.7465789,98.9737516,0.0
2017-06-20 16:00:00,5.0,74.1923274,44.6462536,18.1793151,17.9,79.6470035,100.1060893,0.0
2017-06-20 18:00:00,5.0,74.0279123,45.1686994,18.2045272,18.0,80.1391377,98.5752618,0.0
2017-06-20 20:00:00,5.1,73.8429606,45.1662114,18.4572252,18.0,80.4157146,99.7509848,0.0
2017-06-20 22:00:00,5.3,73.8532083,45.1760142,19.0927069,18.6,81.1139174,99.9786359,0.0
2017-06-21 00:00:00,5.4,73.617904,45.3047002,19.1313114,19.0,82.5749282,99.8843775,0.0
2017-06-21 02:00:00,5.3,73.587888,45.2493099,19.0880274,19.0,83.2925735,99.5316823,0.0
2017-06-21 04:00:00,5.3,74.1760328,44.9245513,19.1775109,19.0,84.1049162,98.7436813,0.0
2017-06-21 06:00:00,5.4,74.1242111,44.6862874,19.3750114,19.0,81.4613846,98.650458,0.0
2017-06-21 08:00:00,5.4,74.3500753,44.3373261,19.5365232,19.0,83.0671248,98.8455835,0.0
2017-06-21 10:00:00,5.4,74.2287153,44.598519,19.5225856,19.0,83.2530677,98.9742972,0.0
2017-06-21 12:00:00,5.4,74.0117675,44.3799291,19.4851946,19.0,82.0766296,98.9523071,0.0
2017-06-21 14:00:00,5.3,73.8184417,44.1192157,19.4255826,19.0,81.3436687,98.1889833,0.0
2017-06-21 16:00:00,5.2,73.6739068,44.5709588,19.3479181,19.0,81.4936805,99.1739229,0.0
2017-06-21 18:00:00,5.1,73.8015076,44.4424836,19.3040248,19.0,81.5807993,99.782167,0.0
2017-06-21 20:00:00,5.0,74.1169903,44.6557956,19.424564,19.0,79.7496186,99.9109183,0.0
2017-06-21 22:00:00,5.1,72.670244,43.1399261,19.5666848,19.0,79.092647,99.3708168,0.0
2017-06-22 00:00:00,5.2,72.8982505,43.0578902,19.5913673,19.0,79.2490133,98.7740486,0.0
2017-06-22 02:00:00,5.1,74.0037594,43.420658,19.5207487,19.0,83.398014,99.8311009,0.0
2017-06-22 04:00:00,4.9,74.940771,44.6895252,19.4447134,19.0,94.045612,100.6326602,1.0
2017-06-22 06:00:00,4.7,74.3999634,45.7702391,19.3423456,19.0,94.8129239,100.4382056,1.0
2017-06-22 08:00:00,4.7,74.2516889,45.5867379,19.2367053,19.0,86.6094242,99.924863,0.0
2017-06-22 10:00:00,4.8,74.2244376,45.2033619,19.215082,19.0,83.6082313,100.0518908,0.0
2017-06-22 12:00:00,5.0,74.3634379,45.2014098,19.2615082,19.0,83.4911194,100.1535601,0.0
2017-06-22 14:00:00,5.1,74.5389102,45.019551,19.3036749,19.0,84.8049812,100.0689108,0.0
2017-06-22 16:00:00,5.1,74.5299922,45.188236,19.3251782,19.0,84.6853955,99.9442381,0.0
2017-06-22 18:00:00,4.7,73.9228118,44.7221652,19.3440736,19.0,82.9059083,99.2424003,0.0
2017-06-22 20:00:00,4.7,73.883141,44.5955935,19.4107073,19.0,80.5039781,99.4582127,0.0
2017-06-22 22:00:00,4.7,74.0566755,44.6437239,19.5159253,19.0,81.1256854,98.9312496,0.0
2017-06-23 00:00:00,4.4,73.8345161,44.9266284,19.5858025,19.0,80.382091,99.4554391,0.0
2017-06-23 02:00:00,4.3,73.8904037,44.9499711,19.4846451,19.0,80.7138611,99.4665524,0.0
2017-06-23 04:00:00,4.2,73.6730116,44.8444322,19.3611949,19.0,80.4930334,99.9595921,0.0
2017-06-23 06:00:00,4.2,73.8326047,44.7013337,19.3517593,19.0,81.5144484,100.2150058,0.0
2017-06-23 08:00:00,4.1,73.6864081,44.9514691,19.4342846,19.0,80.5343029,100.6059147,0.0
2017-06-23 10:00:00,4.1,73.6207931,44.5785564,19.4231699,19.0,81.1493765,100.5758336,0.0
2017-06-23 12:00:00,4.1,73.3915775,43.2495684,18.9596799,19.0,80.5036297,100.4307928,0.0
2017-06-23 14:00:00,4.6,72.6202133,39.7224089,19.0652214,19.0,79.0789013,100.0219496,0.0
2017-06-23 16:00:00,4.6,73.6708653,39.4612282,19.2865245,19.0,81.0487673,99.6177261,0.0
2017-06-23 18:00:00,4.5,73.6163534,40.0028012,19.1333711,19.0,80.5749237,99.50355,0.0
2017-06-23 20:00:00,4.4,73.6431942,43.1851467,19.1576294,19.0,80.5254275,99.5007147,0.0
2017-06-23 22:00:00,4.4,73.6301613,44.6400517,19.3592342,19.0,81.6292495,99.6333277,0.0
2017-06-24 00:00:00,4.3,73.9328473,44.8749375,19.53159,19.0,82.8528997,100.0763973,0.0
2017-06-24 02:00:00,4.3,73.8041888,44.8343684,19.5287252,19.0,82.4892538,100.2364487,0.0
2017-06-24 04:00:00,4.4,73.7615396,44.8052395,19.4967023,19.0,82.4802515,99.5345812,0.0
2017-06-24 06:00:00,4.3,73.9394225,44.616778,19.4602605,19.0,82.0777159,99.7459268,0.0
2017-06-24 08:00:00,4.2,74.0744028,44.8213016,19.4194121,19.0,82.9276877,99.7389979,0.0
2017-06-24 10:00:00,4.3,73.9137594,45.3406376,19.3767204,19.0,82.2655434,99.8567257,0.0
2017-06-24 12:00:00,4.2,73.7934958,45.2841897,19.3230094,19.0,82.607027,99.3028989,0.0
2017-06-24 14:00:00,4.4,73.8652772,44.7820733,19.2674687,19.0,81.1180654,99.7394891,0.0
2017-06-24 16:00:00,4.4,74.1421218,45.4715813,19.2780734,19.0,81.2316879,99.5557934,0.0
2017-06-24 18:00:00,4.4,73.9857788,45.4572842,19.354551,19.5,81.4271259,100.3807748,0.0
2017-06-24 20:00:00,4.3,73.9317516,45.4745085,19.4197541,19.5,81.8013659,100.1554274,0.0
2017-06-24 22:00:00,4.3,74.0030952,45.1112821,19.4176813,19.5,82.2019101,100.0654248,0.0
2017-06-25 00:00:00,4.3,74.2993407,44.9026453,19.4044574,19.5,82.9532367,100.2707011,0.0
2017-06-25 02:00:00,4.3,74.4376831,45.1676293,19.4853758,19.5,83.811055,100.4703947,0.0
2017-06-25 04:00:00,4.3,74.6171724,45.1581703,19.6598666,19.5,83.4074985,100.3919219,0.0
2017-06-25 06:00:00,4.5,74.7371952,45.0019285,19.8046702,19.5,82.6708561,100.2119657,0.0
2017-06-25 08:00:00,4.5,74.719964,44.2701321,19.7726184,19.5,83.0998021,100.0253004,0.0
2017-06-25 10:00:00,4.4,74.5324139,45.2506539,19.7113008,19.5,82.8778985,99.8240228,0.0
2017-06-25 12:00:00,4.4,74.3895785,44.7151506,19.5936823,19.5,83.0812112,99.6453845,0.0
2017-06-25 14:00:00,4.6,74.3058142,43.9438594,19.4202323,19.5,83.2864244,99.869767,0.0
2017-06-25 16:00:00,4.9,74.4688441,43.7109978,19.2820646,19.5,83.2097444,100.2408906,0.0
2017-06-25 18:00:00,5.0,74.771409,43.0728057,19.3535365,19.5,84.7206898,100.4991605,0.0
2017-06-25 20:00:00,4.7,74.9250171,43.2626301,19.4596081,19.5,85.1731464,100.512157,0.0
2017-06-25 22:00:00,4.6,74.4140551,43.5781218,19.5287756,19.5,83.7923368,100.5174266,0.0
2017-06-26 00:00:00,4.5,74.5704539,43.2591511,19.5614323,19.5,83.4747336,100.5361797,0.0
2017-06-26 02:00:00,4.5,74.7218208,43.3560053,19.5827976,19.5,83.8774487,100.5598333,0.0
2017-06-26 04:00:00,4.6,74.6545211,43.3940671,19.5371952,19.5,83.8059287,100.5800093,0.0
2017-06-26 06:00:00,4.7,74.7080198,43.5958444,19.4805614,19.5,85.3873166,100.5926388,0.0
2017-06-26 08:00:00,4.5,74.6173844,43.6522378,19.4843667,19.5,86.2158209,100.6005955,0.0
2017-06-26 10:00:00,4.5,74.6294747,45.1078405,19.547908,19.5,87.5620845,100.5321315,0.0
2017-06-26 12:00:00,4.5,74.7346361,45.4895896,19.6159916,19.5,85.7115581,100.4359191,0.0
2017-06-26 14:00:00,4.7,74.6664634,45.2297781,19.7109936,19.5,85.9453704,100.1917834,0.0
2017-06-26 16:00:00,4.7,74.7018417,45.1532808,19.8104249,19.5,85.7120745,99.626823,0.0
2017-06-26 18:00:00,4.6,74.9236805,44.6362203,19.7673764,19.5,84.1666768,99.2481516,0.0
2017-06-26 20:00:00,4.6,74.9459327,44.9506164,19.5836528,19.5,86.5464014,100.6743748,0.0
2017-06-26 22:00:00,4.5,74.7802537,45.2309031,19.4231021,19.5,85.9405326,100.5461358,0.0
2017-06-27 00:00:00,4.5,74.6231653,45.0570107,19.3997125,19.5,86.9586289,100.3801183,0.0
2017-06-27 02:00:00,4.6,74.8570074,44.8377808,19.3988728,19.5,86.5573534,100.3602989,0.0
2017-06-27 04:00:00,4.5,74.7206383,44.5884693,19.3667585,19.5,84.7229986,100.3829048,0.0
2017-06-27 06:00:00,4.6,74.7058282,44.7968738,19.3038148,19.5,84.5831692,100.3413181,0.0
2017-06-27 08:00:00,4.7,74.5846085,44.7663161,19.3517558,19.5,84.3911097,100.1883649,0.0
2017-06-28 14:00:00,5.7,74.3118443,45.222723,19.716663,19.5,84.2426301,101.1872804,0.0
2017-06-28 16:00:00,5.8,74.3215013,43.2886509,19.7279466,19.5,82.9625254,100.1360774,0.0
2017-06-28 18:00:00,5.6,74.2870919,42.7002944,19.7260195,19.5,83.3256956,100.329814,0.0
2017-06-28 20:00:00,5.3,74.5111139,40.4478742,19.7063277,19.5,85.1730632,100.7548289,0.0
2017-06-28 22:00:00,5.4,74.754531,40.7484192,19.6901399,19.5,84.0089448,100.1694497,0.0
2017-06-29 00:00:00,5.3,74.426608,40.9229804,19.7039536,19.5,83.6912353,99.7794111,0.0
2017-06-29 02:00:00,5.5,74.2100184,40.6904584,19.7244934,19.5,83.4601547,100.2435793,0.0
2017-06-29 04:00:00,5.5,74.4062675,40.6606449,19.7380667,19.5,83.5381449,100.7815754,0.0
2017-06-29 06:00:00,5.4,74.3400865,40.7663312,19.74229,19.5,83.223069,100.5546458,0.0
2017-06-29 08:00:00,5.5,74.3072601,41.1077805,19.7469216,19.5,82.8805011,100.8949924,0.0
2017-06-29 10:00:00,5.4,74.2347029,41.4212101,19.7553559,19.5,83.8642177,100.2718835,0.0
2017-06-29 12:00:00,5.5,74.2941812,41.6776612,19.7646411,19.5,83.9722223,99.8964404,0.0
2017-06-29 14:00:00,5.5,74.2885614,41.7053052,19.7508378,19.5,83.8735664,100.0065412,0.0
2017-06-29 16:00:00,5.5,74.0725206,41.2104181,19.7061058,19.5,82.7626275,100.3321064,0.0
2017-06-29 18:00:00,5.4,74.2101492,42.6915038,19.6590024,19.5,84.2255173,100.6424633,0.0
2017-06-29 20:00:00,5.4,74.170325,43.8762246,19.5935385,19.5,82.9013417,100.1219643,0.0
2017-06-29 22:00:00,5.3,74.1230867,44.0897143,19.5239731,19.5,84.0098281,100.1631357,0.0
2017-06-30 00:00:00,5.3,74.163292,43.6544252,19.4813336,19.5,83.6495405,100.1448744,0.0
2017-06-30 02:00:00,5.3,74.1073126,43.7000772,19.4746925,19.5,83.3243211,100.0753165,0.0
2017-06-30 04:00:00,5.3,74.1091815,43.5832431,19.4983146,19.5,83.2965301,99.8734471,0.0
2017-06-30 06:00:00,5.3,74.1100215,43.4294192,19.7711629,19.5,83.3280411,98.9868619,0.0
2017-06-30 08:00:00,5.2,73.2508874,42.890916,19.7528589,19.5,81.1189757,99.1606769,0.0
2017-06-30 10:00:00,5.4,73.4058821,42.6604001,19.3977549,19.5,83.4137025,101.4718565,0.0
2017-06-30 12:00:00,5.5,74.3701969,44.0501232,19.3694159,19.5,85.9452771,101.3492225,0.0
2017-06-30 14:00:00,5.4,74.039269,44.460371,19.3487584,19.5,83.7142431,100.8176431,0.0
2017-06-30 16:00:00,5.4,73.874567,44.5472265,19.4220312,19.5,84.7023665,100.4813902,0.0
